43177,Brown V. Board of Education: A Civil Rights Milestone and Its Troubled Legacy,3.85,eng,320,159,Oxford University Press  USA,Romance,41
43180,Henry V,3.88,eng,121,433,Penguin Classics,Children's,18
43219,Hegemony and Socialist Strategy: Towards a Radical Democratic Politics,3.89,eng,200,1063,Verso,Young Adult,27
43220,On Populist Reason,4.04,eng,276,208,Verso,Memoir,15
43221,Contingency  Hegemony  Universality: Contemporary Dialogues on the Left,3.92,eng,329,707,Verso,Western,43
43228,The Meaning of Life,3.5,en-GB,187,755,Oxford University Press  USA,Science Fiction,22
43229,Sweet Violence: The Idea of the Tragic,4,eng,348,85,Wiley-Blackwell,Non-fiction,38
43230,The English Novel: An Introduction,3.77,eng,376,101,Wiley-Blackwell,Western,44
43236,MySQL Cookbook,4,en-US,980,126,O'Reilly Media,Fantasy,28
43244,High Performance MySQL: Optimization  Backups  Replication & Load Balancing,4.23,eng,304,403,O'Reilly Media,Non-fiction,10
43255,Not Without My Daughter,4.1,eng,528,19790,Transworld Publishers Ltd,Memoir,28
43268,Aman: The Story of a Somali Girl,3.77,eng,368,549,Vintage,Self-help,45
43269,Amanda's Story (The Girls of Lighthouse Lane #4),4.04,eng,208,4,HarperCollins,Western,17
43271,Lizabeth's Story (The Girls of Lighthouse Lane #3),3.96,eng,192,24,HarperCollins,Romance,45
43273,Kids Are Worth It!: Giving Your Child the Gift of Inner Discipline,4.19,en-US,352,1215,William Morrow Paperbacks,Western,34
43278,Creating a Life Worth Living,4.02,eng,336,353,William Morrow Paperbacks,Children's,44
43282,Happy Endings: Finishing the Edges of Your Quilts,4.25,en-US,80,24,That Patchwork Place,Science Fiction,21
43283,Unspeakable Truths and Happy Endings: Human Cruelty and the New Trauma Therapy,4.25,en-US,226,12,Sidran Press,Memoir,25
43287,Year's Happy Ending,3.97,eng,216,134,Harlequin Readers' Choice,Fantasy,47
43313,Trail of Tears: The Rise and Fall of the Cherokee Nation,4.15,eng,424,3166,Anchor Books,Horror,38
43317,The Trail of Tears,3.91,eng,48,170,Random House Books for Young Readers,Non-fiction,13
43324,Are You Afraid of the Dark?,3.66,eng,401,23924,HarperCollins Publishers,Western,45
43325,Nothing Lasts Forever,3.84,eng,384,26040,Grand Central,Western,23
43328,Rage of Angels,3.93,eng,512,30283,HarperCollins Publishers,Western,21
43331,He Sees You When You're Sleeping,3.79,en-US,230,477,Pocket Books,Self-help,42
43332,My Gal Sunday,3.57,en-US,206,5355,Pocket Books,Young Adult,33
43334,We'll Meet Again,3.85,eng,234,8892,Pocket Books,Children's,23
43335,All Through the Night,3.7,en-US,256,6332,Pocket Books,Science Fiction,38
43338,The Night Awakens: A Mystery Writers of America Anthology,3.51,en-US,303,162,Simon and Schuster,Romance,32
43339,Where Are the Children?,4.02,eng,304,39738,Pocket Books,Biography,12
43340,The Second Time Around,3.75,eng,373,7472,Pocket Books,Self-help,43
43342,You Belong To Me,3.87,en-US,384,20843,Pocket Books,Thriller,31
43343,Stowaway and Milk Run: Two Unabridged Stories From Mary Higgins Clark,3.49,eng,0,64,Simon & Schuster Audio,Self-help,30
43344,The Christmas Thief (Regan Reilly Mysteries  #9),3.61,eng,253,12,Doubleday,Fantasy,27
43348,Kitchen Privileges: A Memoir,3.84,eng,208,1756,Simon & Schuster,Young Adult,22
43352,I'll Be Seeing You,3.81,eng,307,14904,Pocket Books,Mystery,46
43360,Mount Vernon Love Story: A Novel of George and Martha Washington,3.62,eng,254,3914,Pocket Books,Young Adult,13
43361,Inventing the People: The Rise of Popular Sovereignty in England and America,3.78,eng,320,106,W. W. Norton  Company,Self-help,13
43363,Benjamin Franklin,3.87,eng,352,1476,Yale University Press,Biography,12
43365,American Slavery  American Freedom,4.11,eng,464,3008,W. W. Norton  Company,Dystopian,28
43368,The Puritan Dilemma: The Story of John Winthrop,3.41,eng,210,551,Pearson,Science Fiction,46
43370,Thomas Jefferson: Author of America,3.91,eng,188,2319,Atlas Books/HarperCollins Publishers,Dystopian,18
43371,No One Left to Lie to: The Values of the Worst Family,3.86,eng,150,1433,Verso,Dystopian,26
43372,The Missionary Position: Mother Teresa in Theory and Practice,4.06,eng,98,7240,Verso,Dystopian,37
43375,Unacknowledged Legislation: Writers in the Public Sphere,4.01,eng,430,211,Verso,Mystery,21
43376,For the Sake of Argument: Essays and Minority Reports,4.16,en-GB,368,221,Verso,Horror,45
43377,The Trial of Henry Kissinger,3.96,eng,161,2614,Verso,Western,32
43378,A Long Short War: The Postponed Liberation of Iraq,3.75,en-US,112,371,Plume,Romance,48
43380,Blaming the Victims: Spurious Scholarship and the Palestinian Question,4.22,eng,296,166,Verso,Fantasy,29
43384,Unacknowledged Legislation: Writers in the Public Sphere,4.01,en-US,432,24,Verso,Children's,28
43390,1968: War and Democracy,4.5,eng,246,2,Lone Oak Press,Fantasy,32
43394,Orwell in Spain: The Full Text of Homage to Catalonia  with Associated Articles  Reviews and Letters from the Complete Works of George Orwell,4.14,eng,416,211,Penguin Classics,Western,18
43399,Prepared for the Worst: Selected Essays and Minority Reports,4.02,eng,365,164,Hill & Wang Publ. (NY),Self-help,39
43401,Hons and Rebels,4.13,eng,284,2999,NYRB Classics,Non-fiction,21
43407,Alles ist erleuchtet,3.9,ger,384,39,Kiepenheuer & Witsch,Mystery,40
43409,How to Be Lost,3.54,en-US,290,6176,Ballantine Books,Young Adult,27
43416,The Complete Stories of Theodore Sturgeon  Volume 7: A Saucer of Loneliness,4.42,eng,400,141,North Atlantic Books,Horror,18
43419,Surviving Justice: America's Wrongfully Convicted and Exonerated,4.29,eng,489,264,McSweeney's,Thriller,47
43423,McSweeney's #14,3.73,eng,306,334,McSweeney's,Self-help,48
43424,The Best of McSweeney's  Vol. 2,3.81,en-US,384,68,Hamish hamilton,Horror,10
43426,Une oeuvre déchirante d'un génie renversant,3.68,fre,536,4,J'ai lu,Children's,36
43432,The Tenants of Moonbloom,3.88,en-US,264,520,NYRB Classics,Mystery,28
43433,McSweeney's #18,3.72,eng,200,407,McSweeney's,Non-fiction,44
43437,McSweeney's #19,3.8,en-GB,250,305,McSweeney's,Biography,21
43438,McSweeney's #11,3.94,eng,293,171,McSweeney's,Horror,35
43440,Forty Stories,4.2,eng,246,2496,Penguin Books,Horror,23
43441,A Tramp Abroad,3.86,eng,400,26,Modern Library,Western,30
43451,Flores en el ático,3.81,spa,480,1399,DeBolsillo,Western,21
43454,Black Cat (Gemini  #2),3.76,eng,375,23,Pocket Books,Historical Fiction,17
43455,Shooting Stars (Shooting Stars  #1-4),3.94,en-US,656,1231,Pocket Books,Children's,19
43456,Scattered Leaves (Early Spring  #2),3.78,en-US,416,1481,Pocket Star,Dystopian,41
43457,Rose (Shooting Stars  #3),3.72,eng,185,2352,Pocket Books,Memoir,29
43459,Ice (Shooting Stars  #2),3.75,en-US,208,2455,Pocket Books,Memoir,47
43460,Into the Woods (De Beers  #4),3.87,eng,464,2395,Pocket Books,Science Fiction,28
43461,Ruby (Landry  #1),3.93,eng,402,17,Wheeler Publishing,Mystery,28
43475,Criss Cross,3.34,en-US,337,7752,Greenwillow Books,Historical Fiction,50
43476,The Criss Cross,4.2,en-US,360,110,Melodrama Publishing,Dystopian,21
43484,Honey (Shooting Stars  #4),3.74,eng,180,2447,Pocket Books,Dystopian,17
43486,Raven (Orphans  #4),3.71,eng,192,4678,Pocket Books,Children's,19
43487,Fulgor oculto (Landry  #3),3.89,spa,400,5,Plaza y Janes,Children's,14
43488,Hidden Leaves (De Beers  #5),3.87,en-US,288,2023,Pocket Star,Western,34
43489,Music in the Night (Logan  #4),3.85,eng,320,5554,Pocket Books,Mystery,38
43490,Runaways (Orphans  #5),3.77,eng,342,5121,Pocket Books,Non-fiction,37
43491,Child of Darkness (Gemini  #3),3.81,eng,400,19,Gallery Books,Science Fiction,23
43499,Die Flucht der Waisen (Die Orphan-Saga  #5),3.77,ger,349,2,Goldmann,Mystery,42
43503,Dornen des Glücks (Das Erbe von Foxworth Hall  #3),3.77,ger,412,5,Goldmann,Western,28
43504,Harry Potter and the Philosopher's Stone (Harry Potter  #1),4.47,gla,250,11,Bloomsbury USA Childrens,Fantasy,38
43509,Harry Potter and the Goblet of Fire (Harry Potter  #4),4.56,eng,636,18754,Bloomsbury,Historical Fiction,19
43526,Sun-Kissed (The Au Pairs #3),3.86,eng,306,2720,Simon & Schuster,Science Fiction,46
43527,Crazy Hot (The Au Pairs  #4),3.94,eng,271,2501,Simon & Schuster,Horror,18
43529,The Au Pairs (The Au Pairs #1),3.65,eng,294,6140,Simon & Schuster Books for Young Readers,Self-help,26
43536,Wooden: A Lifetime of Observations and Reflections On and Off the Court,4.45,eng,201,3429,McGraw-Hill,Historical Fiction,38
43544,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Stories,4.01,eng,320,857,Barnes  Noble Classics,Self-help,46
43545,The Once and Future King (The Once and Future King  #1-4),4.07,eng,639,85082,Ace,Mystery,45
43547,Rose of No Man's Land,3.52,eng,320,1484,Mariner Books,Mystery,40
43548,The Roses of No Man's Land,4.26,eng,320,293,Penguin UK,Horror,38
43554,The Quitter,3.6,en-US,104,1318,Vertigo,Biography,50
43555,The Best American Comics 2006,3.87,eng,293,1502,Houghton Mifflin,Children's,11
43556,The New American Splendor Anthology: From Off the Streets of Cleveland,4.21,eng,300,577,Running Press Adult,Mystery,39
43562,American Splendor: Another Day,3.71,en-US,136,349,Vertigo,Dystopian,37
43564,Face Off: How to Draw Amazing Caricatures & Comic Portraits,4.02,eng,127,67,Impact,Young Adult,29
43582,David Boring,3.81,spa,128,71,Public Square Books,Memoir,17
43586,Lout Rampage!,4.1,eng,96,177,Fantagraphics Books,Young Adult,21
43594,The Campfire Collection: Spine-tingling Tales to Tell in the Dark,3.22,en-US,176,50,Chronicle Books,Mystery,45
43603,The People of Paper,4.09,eng,256,4154,Mariner Books,Memoir,33
43616,The Gunslinger's Bride (Montana Mavericks: Historicals #1),3.68,eng,304,137,Harlequin Historical,Self-help,47
43618,Two Brothers: The Lawman / The Gunslinger (Two Brothers  #1-2),4.04,eng,393,823,Pocket Books,Children's,19
43619,The Gunslinger (Two Brothers  #2),4.22,eng,179,78,Wheeler Publishing,Dystopian,26
43620,The Gunslinger,4.1,eng,304,17,Harlequin Historical,Science Fiction,33
43623,Gunslinger and Nine Other Action-Packed Stories of the Wild West,4.25,eng,131,4,Barricade Books,Western,21
43630,Leadership and the One Minute Manager: Increasing Effectiveness Through Situational Leadership,3.97,en-US,111,2592,William Morrow & Company,Biography,23
43636,Atlantic Shift,3.31,eng,406,138,Headline Review,Memoir,41
43641,Water for Elephants,4.09,eng,335,1260027,Algonquin Books,Thriller,13
43650,Something Borrowed,4.14,eng,282,38,Diamond/Charter,Horror,39
43656,Double-Cross (Athena Force #4),3.72,eng,304,38,Silhouette Bombshell,Memoir,28
43661,McNally's Alibi (Archy McNally Novels),3.9,eng,304,221,Berkley,Science Fiction,37
43666,McNally's Puzzle (Archy McNally  #6),3.85,eng,343,1569,Berkley,Horror,48
43669,McNally's Caper (Archy McNally  #4),3.9,eng,352,1604,Berkley,Thriller,16
43673,The First Deadly Sin (Deadly Sins  #2),4.04,eng,628,5817,Berkley,Science Fiction,37
43675,First Deadly Sin,4.04,eng,17,2,Random House Audio,Thriller,38
43678,The Anderson Tapes (Deadly Sins #1),3.68,eng,336,1275,Berkley,Fantasy,35
43681,A Garden Of Vipers (Carson Ryder  #3),3.96,en-US,400,562,Onyx,Historical Fiction,43
43682,The Death Collectors (Carson Ryder  #2),3.94,eng,400,1088,Signet,Young Adult,10
43691,The Master,3.83,eng,339,7299,Scribner,Non-fiction,18
43700,The South,3.6,eng,240,807,Penguin Books,Historical Fiction,44
43702,The Blackwater Lightship,3.87,eng,288,4421,Scribner,Biography,18
43704,The Sign of the Cross: Travels in Catholic Europe,3.8,eng,243,23,Picador USA,Self-help,48
43706,Through the Arc of the Rain Forest,3.9,eng,212,127,Coffee House Press,Science Fiction,19
43708,Tropic of Orange,3.55,eng,268,1749,Coffee House Press,Dystopian,16
43713,Structure and Interpretation of Computer Programs (MIT Electrical Engineering and Computer Science),4.45,en-US,657,3654,MIT Press,Western,19
43717,Crooked Little Vein,3.82,en-US,288,7811,William Morrow,Western,23
43722,Fell,4.16,eng,128,6740,Image Comics,Dystopian,26
43723,Hellblazer: Setting Sun,4.2,en-GB,96,2583,Vertigo,Historical Fiction,19
43725,NextWave: Agents of H.A.T.E.  Vol. 1: This is What They Want,4.16,eng,144,4119,Marvel Comics Group,Thriller,29
43738,Desolation Jones: Made in England,3.93,eng,144,1767,Wildstorm,Horror,28
43739,Iron Man: Extremis,4.09,eng,160,10792,Marvel,Children's,22
43747,The Authority  Vol. 2: Under New Management,4.15,eng,200,4146,Wildstorm,Science Fiction,43
43755,Azumanga Daioh  Vol. 3 (Azumanga Daioh  #3),4.38,eng,166,2144,ADV Manga,Mystery,11
43758,The Queen of the Damned (The Vampire Chronicles  #3),3.89,eng,448,121794,Ballantine Books,Horror,32
43759,La regina dei dannati,3.89,ita,507,333,TEA,Science Fiction,32
43763,Interview with the Vampire (The Vampire Chronicles  #1),3.99,eng,342,433413,Ballantine Books,Biography,32
43779,Cántico de sangre (Crónicas Vampíricas  #10),3.72,spa,416,143,Ediciones B,Dystopian,17
43780,Vampire Chronicles: Interview with the Vampire  The Vampire Lestat  The Queen of the Damned (Anne Rice),4.27,eng,9,10350,Random House Audio,Science Fiction,14
43781,Merrick (The Vampire Chronicles #7),3.73,eng,370,35529,Ballantine Books,Memoir,20
43792,La reina de los condenados (Crónicas Vampíricas  #3),3.89,spa,725,287,Byblos,Western,41
43796,The Vampire Companion,3.94,en-US,608,4829,Ballantine Books,Children's,26
43798,The Feast of All Saints,3.85,en-US,570,16178,Ballantine Books,Thriller,12
43799,Exit to Eden,3.58,eng,336,12646,Severn House Publishers,Science Fiction,12
43808,Anne Rice's The Vampire Lestat: A Graphic Novel,4.2,eng,404,70039,Ballantine Books,Dystopian,14
43812,Entrevista con el vampiro (Crónicas vampíricas  #1),3.99,spa,463,1307,Ediciones B,Thriller,17
43814,The Vampire Lestat (The Vampire Chronicles  #2),4.07,eng,481,156354,Ballantine Books,Young Adult,38
43817,El Mesías: El niño judío,3.58,spa,352,61,Ediciones B,Dystopian,37
43819,Anne Rice Value Collection: Mayfair Witches (Lives of the Mayfair Witches #1-3),4.23,eng,10,35,Random House Audio Publishing Group,Young Adult,16
43821,Merrick (Crónicas Vampíricas  #7),3.73,spa,414,99,Ediciones B,Science Fiction,10
43824,Vittorio the Vampire (New Tales of the Vampires  #2),3.52,eng,292,685,Knopf Publishing Group,Mystery,30
43826,The Feast Of All Saints,3.85,eng,640,86,Arrow,Children's,41
43828,The Unauthorized Anne Rice Companion,3.68,eng,246,97,Andrews and McMeel,Historical Fiction,48
43841,When Christ and His Saints Slept  (Henry II and Eleanor of Aquitaine  #1),4.27,eng,784,12022,Ballantine Books,Biography,14
43877,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams and Reaching Your Destiny,3.83,eng,208,71133,HarperOne,Fantasy,23
43878,The Monk Who Sold His Ferrari: A Fable about Fulfilling Your Dreams and Reaching Your Destiny (Revised),3.83,eng,241,781,Harper Element,Horror,10
43884,Phantom (Sword of Truth  #10),3.99,eng,587,38420,Tor Books,Mystery,37
43888,The Sword of Truth  Boxed Set I: Wizard's First Rule  Blood of the Fold  Stone of Tears (Sword of Truth  #1-3),4.29,en-US,2480,4196,Tor Books,Romance,45
43889,Wizard's First Rule (Sword of Truth  #1),4.13,eng,836,204648,Tor Books,Children's,42
43893,Naked Empire (Sword of Truth  #8),3.81,eng,736,44561,Tor Books,Biography,24
43895,Legends 2 (Legends 1  Volume 2of3),3.88,eng,379,623,Tor Books,Non-fiction,47
43899,Naked Empire (Sword of Truth  #8),3.81,en-GB,685,171,Voyager,Dystopian,27
43905,The Wood Boy / The Burning Man,3.63,eng,144,363,Dabel Brothers Publishing,Self-help,26
43910,The King's Buccaneer (Krondor's Sons  #2),4.02,en-GB,465,131,Doubleday,Romance,15
43915,Magician: Apprentice Volume 1  (Raymond E. Feist's Magician: Apprentice #1),4.45,eng,168,19895,Marvel Comics Group,Science Fiction,27
43918,Magician (The Riftwar Saga  #1-2),4.32,en-US,568,73,Doubleday Books,Self-help,48
43919,Faerie Tale,3.88,eng,490,7908,Voyager,Science Fiction,39
43924,Promise Me (Myron Bolitar  #8),3.99,eng,504,21149,Dutton,Science Fiction,38
43925,The Final Detail (Myron Bolitar  #6),4.02,eng,344,157,Orion,Dystopian,50
43926,The Innocent,3.96,eng,503,21382,Dutton,Self-help,38
43927,No Second Chance,4.08,eng,452,22104,Dutton Books,Memoir,35
43929,Darkest Fear (Myron Bolitar  #7),4.05,eng,354,13462,Dell,Biography,35
43930,Gone for Good,4.1,eng,432,35722,Dell Publishing Company,Self-help,10
43932,Drop Shot (Myron Bolitar  #2),3.94,eng,341,20461,Dell Publishing Company,Fantasy,49
43933,Tell No One,4.11,eng,370,95220,Dell Publishing Company,Non-fiction,25
43937,The Aeneid: A New Prose Translation,3.84,eng,353,105,Penguin Classics,Romance,30
43939,The Complete Odes and Epodes,4,eng,200,40,Oxford University Press,Historical Fiction,33
43940,Object Thinking,3.99,eng,334,155,Microsoft Press,Memoir,15
43949,Left Foot Forward: A Year in the Life of a Journeyman Footballer,3.97,eng,375,92,Headline Book Publishing,Self-help,43
43958,Apologia Pro Vita Sua (A Defense of One's Life),4.12,eng,336,894,Dover Publications,Memoir,30
43959,Margherita Dolce Vita,3.71,en-US,208,1704,Europa Editions,Science Fiction,50
43960,Living La Dolce Vita: Bring the Passion  Laughter  and Serenity of Italy Into Your Daily Life,3.76,eng,272,110,Sourcebooks,Young Adult,31
43961,The Letters of Vita Sackville-West and Virginia Woolf,4.27,eng,480,1133,Cleis Press,Romance,12
43963,Vita,3.77,eng,433,592,St. Martins Press-3PL,Science Fiction,36
43979,The Church in Emerging Culture: Five Perspectives,3.36,eng,272,190,Zondervan,Dystopian,33
43980,A History of the World in 10½  Chapters,3.89,eng,320,10008,Vintage,Biography,26
43988,Life Is a Caravanserai,3.71,eng,270,89,Middlesex University Press,Romance,17
43992,True Evil,4.09,eng,512,13021,Scribner Book Company,Romance,22
43993,The Quiet Game (Penn Cage #1),4.2,eng,580,21288,Coronet Books (GB),Romance,46
43994,Trapped (Mississippi #2),4,en-US,434,320,Signet,Young Adult,40
43995,The Footprints of God,3.77,eng,528,6179,Pocket Star Books,Historical Fiction,29
43996,Dead Sleep,4.05,eng,452,8124,Berkley Books,Horror,22
44001,Small Island,3.95,eng,441,21165,Picador USA,Western,43
44002,Never Far From Nowhere,3.7,eng,282,648,Tinder Press,Western,12
44011,Shield of Thunder (Troy  #2),4.36,eng,480,7356,Bantam Press,Historical Fiction,25
44012,Shield of Thunder (Troy  #2),4.36,ale,512,102,Ballantine Books,Fantasy,44
44018,Historia de una Gaviota y del Gato Que le Enseñó a Volar,4.14,spa,128,9,Arthur A. Levine Books,Western,43
44022,Full Circle: A South American Journey,3.77,eng,192,56,Lonely Planet,Memoir,18
44030,Looking East,4.55,eng,124,83,Phaidon Press,Young Adult,12
44034,Masters of Small Worlds: Yeoman Households  Gender Relations  and the Political Culture of the Antebellum South Carolina Low Country,3.69,eng,344,98,Oxford University Press  USA,Non-fiction,40
44039,Borges and The Eternal Orangutans,3.81,eng,135,567,New Directions,Historical Fiction,42
44045,A Universal History of Iniquity,3.97,eng,128,3101,Penguin Classics,Mystery,33
44046,Jorge Luis Borges,3.5,spa,223,2,Houghton Mifflin,Mystery,19
44053,Odes to Common Things,4.39,eng,152,1885,Bulfinch,Fantasy,12
44067,Full Woman  Fleshly Apple  Hot Moon: Selected Poems,4.45,eng,288,1018,Harper Perennial,Science Fiction,27
44086,Maps for Lost Lovers,3.78,eng,400,2127,Vintage,Children's,37
44089,Phantom Pain,3.34,en-US,288,406,Other Press (NY),Mystery,39
44100,The Ethics and Politics of Asylum: Liberal Democracy and the Response to Refugees,3.55,eng,287,10,Cambridge University Press,Self-help,25
44101,Arkham Asylum: Living Hell,3.81,eng,144,1709,DC Comics,Biography,22
44128,Blackout (Kat Bronsky #2),3.96,eng,672,572,Pan Books,Non-fiction,39
44131,Design Like You Give a Damn: Architectural Responses to Humanitarian Crises,4.12,eng,336,792,US Green Building Council,Self-help,18
44133,The Winter's Tale,3.7,eng,279,18126,Cambridge University Press,Western,26
44145,The Bar on the Seine,3.69,en-US,160,380,Penguin Books,Fantasy,24
44146,Maigret in Holland,3.59,en-US,180,265,Mariner Books,Memoir,44
44147,The Man Who Watched Trains Go By,3.85,eng,203,1392,New York Review of Books,Biography,43
44148,Maigret and the Killer,3.86,en-US,168,471,Mariner Books,Young Adult,28
44149,Lock 14,3.63,en-US,154,406,Penguin Books,Fantasy,20
44151,The Madman of Bergerac,3.77,eng,160,7,Penguin Books Ltd,Horror,48
44153,Dirty Snow,3.93,eng,244,1780,NYRB Classics,Children's,15
44156,The Man Who Wasn't Maigret: A Portrait of Georges Simenon,4.08,eng,404,44,Mariner Books,Biography,48
44157,Maigret à New York (Maigret  #27),3.55,fre,189,315,Presses de La Cite,Biography,29
44158,The Engagement,3.75,en-US,135,494,New York Review of Books,Horror,34
44160,Mon Ami Maigret,3.62,fre,219,37,Livre de Poche,Science Fiction,26
44162,Maigret and the Headless Corpse,3.81,eng,196,392,Mariner Books,Horror,17
44164,Maigret Loses His Temper (Maigret  #61),3.83,eng,144,370,Mariner Books,Mystery,49
44170,The Looking Glass Wars,3.93,eng,364,37148,Dial Books,Young Adult,21
44175,Rash,3.75,eng,256,2994,Simon  Schuster Books for Young Readers,Children's,39
44176,Saints at the River,3.81,eng,239,2967,Picador USA,Dystopian,25
44179,The World Made Straight,3.87,eng,289,2143,Picador USA,Non-fiction,14
44181,Eureka Mill,4.2,eng,64,155,Hub City Press,Thriller,35
44183,Chemistry and Other Stories,4.19,eng,230,601,St. Martins Press-3PL,Young Adult,10
44184,Monster,3.72,eng,281,56171,Amistad,Young Adult,13
44185,The Gospel of the Flying Spaghetti Monster,3.93,eng,169,3248,Villard,Historical Fiction,48
44186,The Monster at the End of this Book,4.44,eng,32,114297,Golden Books,Memoir,26
44187,The Sea of Monsters (Percy Jackson and the Olympians  #2),4.24,eng,280,10551,Disney Hyperion Books,Thriller,30
44188,Monster: The Autobiography of an L.A. Gang Member,3.97,en-GB,400,4239,Grove Press,Young Adult,16
44190,Monster Island (Monster Island  #1),3.6,eng,282,9808,Running Press Adult,Dystopian,13
44208,The Frog King,3.6,eng,226,10,Walker & Company,Thriller,20
44215,I Should Be Extremely Happy in Your Company: A Novel of Lewis and Clark,3.35,en-US,432,339,Penguin,Non-fiction,45
44217,D.B.,3.23,eng,356,53,Anchor Books,Dystopian,43
44224,Lincoln,4.21,spa,354,5,Acento Editorial,Mystery,44
44225,Lincoln (Narratives of a Golden Age),4.21,en-GB,736,29,Abacus Books,Dystopian,49
44229,The Silver Pigs (Marcus Didius Falco  #1),3.94,eng,241,144,Fawcett Books,Historical Fiction,49
44230,The Silver Pigs (Marcus Didius Falco  #1),3.94,eng,329,8882,Minotaur Books,Horror,19
44231,The Silver Pigs,3.94,eng,2,5,BBC Audiobooks,Children's,11
44233,Judas Pig,4.27,eng,345,63,Do-Not Press,Fantasy,45
44236,The Civil War  Vol. 1: Fort Sumter to Perryville,4.42,eng,856,9760,Vintage,Biography,37
44244,The Beleaguered City: The Vicksburg Campaign,4.22,eng,368,271,Modern Library,Horror,28
44246,Stars in Their Courses: The Gettysburg Campaign  June-July 1863,4.44,eng,304,1464,Modern Library (NY),Non-fiction,33
44254,La telaraña de Carlota,4.17,spa,224,225,HarperCollins Espanol,Self-help,33
44255,Toujours Provence,4.02,eng,241,25092,Vintage,Dystopian,25
44269,The American Heritage New History of the Civil War,4.11,eng,630,104,MetroBooks (NY),Romance,34
44284,The Confident Child,3.63,eng,270,13,W. W. Norton & Company,Western,18
44296,Your Child's Self-Esteem: Step-by-Step Guidelines for Raising Responsible  Productive  Happy Children,4.27,en-US,368,184,Harmony,Fantasy,24
44300,Smart Discipline: Fast  Lasting Solutions for Your Child's Self-Esteem and Your Peace of Mind,3.99,en-US,208,13,William Morrow Paperbacks,Romance,39
44309,Reading in the Dark,3.73,en-US,256,3237,Vintage,Memoir,36
44312,Alphabet Weekends,3.59,en-US,448,5796,William Morrow Paperbacks,Young Adult,24
44321,A Cargo of Women: Susannah Watson and the Convicts of the Princess Royal,3.58,eng,264,0,Rosenberg Publishing,Young Adult,30
44323,The Rose and the Beast: Fairy Tales Retold,3.77,en-US,240,6872,Joanna Cotler Books/HarperCollinsPublishers,Children's,15
44325,I Was a Teenage Fairy,3.82,eng,192,6599,HarperTeen,Western,43
44328,Firebirds Rising: An Anthology of Original Science Fiction and Fantasy,3.92,eng,530,2819,Firebird,Science Fiction,44
44331,Witch Baby (Weetzie Bat  #2),4.18,eng,128,3576,HarperTeen,Thriller,13
44349,Goat Girls (Weetzie Bat  #2-3),4.42,en-US,240,469,HarperTeen,Western,28
44350,Beautiful Boys (Weetzie Bat  #4-5),4.43,en-US,304,413,HarperTeen,Mystery,27
44353,Weetzie Bat (Weetzie Bat  #1),3.74,eng,128,13013,HarperTeen,Children's,33
44361,Velvet Elvis: Repainting the Christian Faith,3.78,eng,194,20131,Zondervan Publishing Company,Historical Fiction,16
44380,Man Walks Into a Room,3.33,eng,248,5422,Anchor Books,Fantasy,45
44382,Testaments Betrayed: An Essay in Nine Parts,4.04,eng,288,1294,Harper Perennial,Memoir,10
44399,Too Busy Not to Pray: Slowing Down to Be With God,4.16,en-US,191,9632,InterVarsity Press,Dystopian,44
44408,Becoming a Contagious Christian,3.92,eng,224,1315,Zondervan,Young Adult,45
44433,Courageous Faith Through the Year,3.5,eng,327,0,IVP Books,Children's,11
44436,Becoming a Contagious Christian Leader's Guide: Communicating Your Faith in a Style That Fits You,3.75,eng,299,8,Zondervan,Non-fiction,39
44439,A Is for Abductive : The Language of the Emerging Church,3.14,en-US,338,49,Zondervan,Science Fiction,15
44442,The Church on the Other Side: Doing Ministry in the Postmodern Matrix,3.58,eng,224,205,Zondervan,Biography,28
44446,Great Russian Short Stories,4.02,eng,208,162,Dover Publications,Young Adult,14
44450,The Portable Dorothy Parker,4.34,eng,626,1447,Penguin Books,Science Fiction,44
44455,Not Much Fun: The Lost Poems of Dorothy Parker,4.18,eng,256,444,Scribner,Horror,35
44458,The Collected Dorothy Parker,4.29,eng,604,1106,Penguin Classics,Young Adult,27
44469,The Killer Angels: A Novel of the Civil War (The Civil War Trilogy  #2),4.32,eng,337,425,Modern Library,Self-help,18
44470,The Killer Angels,4.32,en-US,13,92,Random House Audio Publishing Group,Fantasy,18
44471,The Killer Angels (The Civil War Trilogy  #2),4.32,eng,395,318,Birlinn Ltd,Memoir,33
44478,Architecture and Tourism: Perception  Performance and Place,3.2,eng,320,5,Bloomsbury Academic,Romance,25
44481,The Last Eyewitness: The Final Week,3.65,eng,144,23,Thomas Nelson,Young Adult,17
44505,The Best American Essays 2006,3.88,en-US,304,434,Mariner Books,Non-fiction,37
44508,The Best American Spiritual Writing 2006,3.5,eng,336,29,Mariner Books,Mystery,25
44509,The Best American Travel Writing 2006,3.94,eng,352,492,Mariner Books,Thriller,16
44510,The Best American Crime Writing 2006,4,eng,352,206,Ecco,Science Fiction,30
44511,How Democratic Is the American Constitution?,3.64,en-US,240,466,Yale University Press,Young Adult,49
44513,The Roald Dahl Omnibus: Perfect Bedtime Stories for Sleepless Nights,4.35,eng,681,2276,Barnes & Noble,Young Adult,18
44514,A Preface to Democratic Theory,3.63,en-GB,200,88,University of Chicago Press,Western,18
44520,Matilda,4.31,eng,5,56,Festival Books,Young Adult,47
